Day,Position,Position Type,Candidate Id,Candidate Name,Experience,Language Skills,Presentation Skills
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,176,José Carvalho,4,2,4
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,193,Leonor Ribeiro,5,4,3
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,260,Noah Rodriguez,5,2,4
Day 7,Dept K Set Up Assistant ,Set Up Assistant ,292,Samantha Rodriguez,5,1,2
Day 7,Dept K Viewing Assistant ,Viewing Assistant ,99,Diogo Costa,4,4,5
Day 7,Dept K Viewing Assistant ,Viewing Assistant ,139,Gabriel Santos,5,4,4
Day 7,Dept K Viewing Assistant ,Viewing Assistant ,185,Lara Silva,5,3,3
Day 7,Dept K Viewing Assistant ,Viewing Assistant ,225,Maria Silva,5,4,2
Day 7,Dept K Viewing Assistant ,Viewing Assistant ,232,Mariana Lopes,4,4,4
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,6,Afonso Pereira,4,4,2
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,12,Amelia Taylor,5,0,0
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,20,Ana Paula Ferreira,4,1,3
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,22,Ana Rodrigues,5,2,1
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,39,Ava Martinez,5,2,2
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,95,Diana Costa,5,2,3
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,129,Francisco Alves,5,2,1
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,197,Lily Taylor,5,2,5
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,281,Rita Matos,5,1,3
Day 7,Dept L Set Up Assistant ,Set Up Assistant ,289,Rui Ferreira,5,1,1
Day 7,Dept L Viewing Assistant ,Viewing Assistant ,66,Candidate Name,5,4,2
Day 7,Dept L Viewing Assistant ,Viewing Assistant ,160,Isabela Costa,5,1,3
Day 7,Dept L Viewing Assistant ,Viewing Assistant ,177,José Rodrigues,5,1,4
Day 7,Dept L Viewing Assistant ,Viewing Assistant ,251,Mia Cooper,4,3,5
Day 7,Dept L Viewing Assistant ,Viewing Assistant ,320,Tomás Martins,4,5,2
Day 7,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,11,Alexandre Silva,4,3,5
Day 7,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,208,Madalena Ferreira,5,1,5
Day 7,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,244,Matilde Gomes,5,2,3
Day 7,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,258,Nathan Price,5,4,5
Day 7,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,325,Tyler Martin,5,5,1
Day 7,Information Assistant (Hall 3B) ,Information Assistant ,174,Jonathan Scott,5,5,0
Day 7,Information Assistant (Hall 3B) ,Information Assistant ,188,Leah Johnson,5,5,3
Day 7,Information Assistant (Hall 3B) ,Information Assistant ,216,Mafalda Ribeiro,5,4,1
Day 7,Information Assistant (Hall 3B) ,Information Assistant ,283,Rodrigo Ferreira,5,1,1
Day 7,Information Assistant (Hall 3B) ,Information Assistant ,311,Tiago Costa,5,2,0
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,91,David Mitchell,5,0,3
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,138,Gabriel Ferreira,4,2,4
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,163,Isabelle Adams,5,3,3
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,200,Lucas Barbosa,5,3,5
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,226,Maria Sousa,5,2,3
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,250,Mia Brown,4,1,4
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,287,Rodrigo Pereira,4,3,0
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,290,Ryan Parker,5,4,4
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,299,Savannah Hall,5,1,4
Day 7,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,305,Sofia Nunes,4,5,2
Day 7,Operations & Administration Packer ,Operations & Administration Packer ,13,Ana Beatriz Ferreira,5,3,2
Day 7,Operations & Administration Packer ,Operations & Administration Packer ,201,Lucas Carvalho,5,0,0
Day 7,Operations & Administration Packer ,Operations & Administration Packer ,220,Maria Almeida,5,1,0
Day 7,Operations & Administration Packer ,Operations & Administration Packer ,295,Samuel Wilson,5,3,3
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,30,Andréia Santos,5,0,3
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,112,Elijah Campbell,5,1,5
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,119,Eva Nelson,5,5,3
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,136,Francisco Sousa,5,4,4
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,158,Inês Ribeiro,5,1,5
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,178,Joseph Hall,5,2,5
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,253,Miguel Almeida,5,1,4
Day 7,Public Relationship Assistant ,Public Relationship Assistant ,267,Pedro Oliveira,5,4,3
Day 7,Site Assistant ,Site Assistant ,8,Alexander Thompson,4,5,2
Day 7,Site Assistant ,Site Assistant ,26,André Fernandes,4,1,2
Day 7,Site Assistant ,Site Assistant ,85,Christopher Perez,4,4,2
Day 7,Site Assistant ,Site Assistant ,89,David Fernandes,4,5,0
Day 7,Site Assistant ,Site Assistant ,114,Ellie Turner,5,0,4
Day 7,Site Assistant ,Site Assistant ,172,João Silva,5,2,3
Day 7,Site Assistant ,Site Assistant ,194,Leonor Sousa,4,1,1
Day 7,Site Assistant ,Site Assistant ,202,Lucas Green,5,3,2
Day 7,Site Assistant ,Site Assistant ,248,Matthew Edwards,5,5,3
Day 7,Site Assistant ,Site Assistant ,330,Zoey Nelson,4,5,4
Day 7,Spotter ,Spotter ,56,Bernardo Soares,4,1,1
Day 7,Spotter ,Spotter ,81,Charlotte Turner,5,2,2
Day 7,Spotter ,Spotter ,84,Christopher Baker,5,1,2
Day 7,Spotter ,Spotter ,143,Gonçalo Ferreira,4,3,0
Day 7,Spotter ,Spotter ,152,Harper Johnson,5,2,2
Day 7,Spotter ,Spotter ,192,Leonor Pereira,5,2,2
Day 7,Spotter ,Spotter ,210,Madalena Oliveira,5,2,1
Day 7,Spotter ,Spotter ,213,Madison Allen,4,3,0
Day 7,Spotter ,Spotter ,223,Maria Gonçalves,5,4,3
Day 7,Spotter ,Spotter ,228,Mariana Andrade,5,0,1
Day 7,Waiting List ,Waiting List,21,Ana Pires,0,2,5
Day 7,Waiting List ,Waiting List,32,António Costa,0,0,1
Day 7,Waiting List ,Waiting List,71,Carolina Lima,0,3,3
Day 7,Waiting List ,Waiting List,75,Carolina Rodrigues,0,3,0
Day 7,Waiting List ,Waiting List,97,Diana Rodrigues,0,3,5
Day 7,Waiting List ,Waiting List,121,Filipa Carvalho,0,3,2
Day 7,Waiting List ,Waiting List,124,Filipe Ramos,0,1,5
Day 7,Waiting List ,Waiting List,146,Gonçalo Pereira,0,3,1
Day 7,Waiting List ,Waiting List,151,Gustavo Silva,0,2,3
Day 7,Waiting List ,Waiting List,165,Jack Edwards,0,4,1
Day 7,Waiting List ,Waiting List,166,Jacob Campbell,0,3,3
Day 7,Waiting List ,Waiting List,182,Julia Martinez,0,0,2
Day 7,Waiting List ,Waiting List,207,Luke Collins,0,2,4
Day 7,Waiting List ,Waiting List,214,Mafalda Cruz,0,3,0
Day 7,Waiting List ,Waiting List,231,Mariana Fernandes,0,3,1
Day 7,Waiting List ,Waiting List,249,Maya Thompson,0,0,4
Day 7,Waiting List ,Waiting List,265,Pedro Dias,0,3,1
Day 7,Waiting List ,Waiting List,278,Raquel Alves,0,1,1
Day 7,Waiting List ,Waiting List,288,Rodrigo Sousa,0,1,1
Day 7,Waiting List ,Waiting List,328,William Hernandez,0,3,4
Day 8,Catalogue Desk Assistant ,Catalogue Desk Assistant ,5,Afonso Costa,5,4,1
Day 8,Catalogue Desk Assistant ,Catalogue Desk Assistant ,23,Ana Santos,5,4,4
Day 8,Catalogue Desk Assistant ,Catalogue Desk Assistant ,31,Andrew Moore,5,2,3
Day 8,Catalogue Desk Assistant ,Catalogue Desk Assistant ,73,Carolina Nunes,4,5,3
Day 8,Catalogue Desk Assistant ,Catalogue Desk Assistant ,310,Sophia Anderson,4,3,2
Day 8,Client Services Assistant ,Client Services Assistant ,43,Bárbara Silva,5,4,4
Day 8,Client Services Assistant ,Client Services Assistant ,176,José Carvalho,5,2,4
Day 8,Client Services Assistant ,Client Services Assistant ,186,Laura Santos,5,4,2
Day 8,Client Services Assistant ,Client Services Assistant ,236,Mariana Santos,5,3,0
Day 8,Client Services Assistant ,Client Services Assistant ,291,Ryan Perez,5,1,1
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,70,Carolina Fernandes,5,4,3
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,80,Charlotte Garcia,5,5,0
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,141,Gabriel Turner,5,1,1
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,152,Harper Johnson,5,2,2
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,162,Isabella Mitchell,5,4,1
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,213,Madison Allen,3,3,0
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,218,Margarida Oliveira,5,2,4
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,238,Mariana Silva,5,5,1
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,276,Rafaela Ferreira,5,2,3
Day 8,Cloak Room Assistant ,Cloak Room Assistant ,280,Rita Fernandes,5,4,4
Day 8,Currency Board Operator (Saleroom 2) ,Currency Board Operator,35,Arianna Hernandez,5,2,1
Day 8,Currency Board Operator (Saleroom 2) ,Currency Board Operator,49,Beatriz Santos,5,5,2
Day 8,Currency Board Operator (Saleroom 2) ,Currency Board Operator,111,Eli Wright,5,2,3
Day 8,Currency Board Operator (Saleroom 2) ,Currency Board Operator,130,Francisco Fernandes,5,4,0
Day 8,Currency Board Operator (Saleroom 2) ,Currency Board Operator,304,Simão Rodrigues,5,4,1
Day 8,Currency Board Operator (Saleroom 2) ,Currency Board Operator,317,Tiago Sousa Cruz,5,5,3
Day 8,Dept A Assistant ,Assistant ,9,Alexandra Campbell,3,5,0
Day 8,Dept A Assistant ,Assistant ,19,Ana Nunes,4,1,2
Day 8,Dept A Assistant ,Assistant ,56,Bernardo Soares,3,1,1
Day 8,Dept A Assistant ,Assistant ,110,Eduardo Sousa,5,1,3
Day 8,Dept A Assistant ,Assistant ,115,Emily Martin,4,4,2
Day 8,Dept A Assistant ,Assistant ,191,Leonor Mendes,5,1,4
Day 8,Dept A Assistant ,Assistant ,206,Luísa Fernandes,4,0,2
Day 8,Dept A Assistant ,Assistant ,252,Michael Lewis,4,2,3
Day 8,Dept A Assistant ,Assistant ,306,Sofia Ribeiro,4,2,1
Day 8,Dept A Assistant ,Assistant ,322,Tomás Rodrigues,4,1,2
Day 8,Dept C Assistant ,Assistant ,96,Diana Fernandes,5,3,3
Day 8,Dept C Assistant ,Assistant ,117,Ethan Flores,5,2,1
Day 8,Dept C Assistant ,Assistant ,242,Matilde Costa,5,3,4
Day 8,Dept C Assistant ,Assistant ,246,Matilde Martins,5,4,3
Day 8,Dept C Assistant ,Assistant ,279,Rita Carvalho,5,5,3
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,14,Ana Carvalho,5,2,1
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,24,Ana Sousa,5,2,1
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,51,Benjamin Nelson,5,2,1
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,157,Inês Pinto,5,1,2
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,161,Isabella Jackson,4,1,1
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,175,José Carlos Oliveira,4,2,4
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,223,Maria Gonçalves,3,4,3
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,296,Sara Ribeiro,3,0,4
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,300,Scarlett Rodriguez,5,0,2
Day 8,Dept D Viewing Assistant ,Viewing Assistant ,309,Sofia Turner,5,1,0
Day 8,Dept E Assistant ,Assistant ,16,Ana Ferreira,5,1,2
Day 8,Dept E Assistant ,Assistant ,17,Ana Gonçalves,4,1,1
Day 8,Dept E Assistant ,Assistant ,25,André Castro,4,3,1
Day 8,Dept E Assistant ,Assistant ,48,Beatriz Rodrigues,4,4,2
Day 8,Dept E Assistant ,Assistant ,83,Christian Collins,5,1,1
Day 8,Dept E Assistant ,Assistant ,256,Miguel Pereira,4,3,1
Day 8,Dept E Assistant ,Assistant ,272,Rafael Fernandes,4,4,3
Day 8,Dept E Assistant ,Assistant ,274,Rafael Vieira,4,1,3
Day 8,Dept E Assistant ,Assistant ,282,Rodrigo Castro,4,1,3
Day 8,Dept E Assistant ,Assistant ,303,Simão Fernandes,4,3,4
Day 8,Dept G Viewing Assistant ,Viewing Assistant ,195,Liam Davis,5,3,3
Day 8,Dept G Viewing Assistant ,Viewing Assistant ,215,Mafalda Ferreira,5,2,2
Day 8,Dept G Viewing Assistant ,Viewing Assistant ,257,Natalie Baker,3,5,4
Day 8,Dept G Viewing Assistant ,Viewing Assistant ,262,Nuno Santos,5,3,2
Day 8,Dept G Viewing Assistant ,Viewing Assistant ,307,Sofia Santos,5,3,1
Day 8,Dept I Viewing Assistant ,Viewing Assistant ,15,Ana Costa,5,2,2
Day 8,Dept I Viewing Assistant ,Viewing Assistant ,92,David Pereira,5,1,5
Day 8,Dept I Viewing Assistant ,Viewing Assistant ,109,Eduardo Silva,5,5,3
Day 8,Dept I Viewing Assistant ,Viewing Assistant ,225,Maria Silva,5,4,2
Day 8,Dept I Viewing Assistant ,Viewing Assistant ,326,Vasco Santos,5,2,4
Day 8,Dept K Packing Assistant ,Packing Assistant ,53,Bernardo Barbosa,5,1,2
Day 8,Dept K Packing Assistant ,Packing Assistant ,59,Bruna Oliveira,5,4,1
Day 8,Dept K Packing Assistant ,Packing Assistant ,100,Diogo Cunha,5,1,4
Day 8,Dept K Packing Assistant ,Packing Assistant ,126,Francisca Ferreira,5,1,3
Day 8,Dept K Packing Assistant ,Packing Assistant ,239,Mariana Sousa,5,2,3
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,2,Adam Mitchell,5,1,2
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,6,Afonso Pereira,4,4,2
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,20,Ana Paula Ferreira,4,1,3
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,22,Ana Rodrigues,5,2,1
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,58,Brooklyn Lee,5,5,2
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,129,Francisco Alves,5,2,1
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,184,Lara Costa,5,1,4
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,240,Mariana Vaz,4,1,5
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,281,Rita Matos,5,1,3
Day 8,Dept K Set Up Assistant ,Set Up Assistant ,289,Rui Ferreira,5,1,1
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,7,Alexander Anderson,5,0,5
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,12,Amelia Taylor,5,0,0
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,18,Ana Martins,5,0,4
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,67,Carolina Alves,5,1,5
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,76,Carolina Teixeira,5,0,4
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,107,Duarte Pinto,5,3,2
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,140,Gabriel Sousa,5,0,3
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,142,Gonçalo Castro,4,1,2
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,197,Lily Taylor,5,2,5
Day 8,Dept L Set Up Assistant ,Set Up Assistant ,268,Pedro Ribeiro,4,1,2
Day 8,Dept L Viewing Assistant ,Viewing Assistant ,28,André Mendes,5,1,3
Day 8,Dept L Viewing Assistant ,Viewing Assistant ,139,Gabriel Santos,5,4,4
Day 8,Dept L Viewing Assistant ,Viewing Assistant ,177,José Rodrigues,5,1,4
Day 8,Dept L Viewing Assistant ,Viewing Assistant ,232,Mariana Lopes,4,4,4
Day 8,Dept L Viewing Assistant ,Viewing Assistant ,255,Miguel Lopes,5,3,2
Day 8,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,11,Alexandre Silva,4,3,5
Day 8,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,62,Bruno Rodrigues,5,2,3
Day 8,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,222,Maria Ferreira,5,3,4
Day 8,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,313,Tiago Fernandes,5,2,4
Day 8,Impressionist painting Viewing Assistant ,Impressionist Painting Viewing Assistant ,325,Tyler Martin,5,5,1
Day 8,Information Assistant (Hall 3B) ,Information Assistant ,88,Daniela Ribeiro,5,1,5
Day 8,Information Assistant (Hall 3B) ,Information Assistant ,174,Jonathan Scott,5,5,0
Day 8,Information Assistant (Hall 3B) ,Information Assistant ,188,Leah Johnson,5,5,3
Day 8,Information Assistant (Hall 3B) ,Information Assistant ,216,Mafalda Ribeiro,5,4,1
Day 8,Information Assistant (Hall 3B) ,Information Assistant ,311,Tiago Costa,5,2,0
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,65,Camila Santos,5,4,4
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,91,David Mitchell,5,0,3
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,144,Gonçalo Martins,5,3,2
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,163,Isabelle Adams,5,3,3
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,200,Lucas Barbosa,5,3,5
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,212,Madelyn Brown,5,2,0
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,266,Pedro Matos,5,0,5
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,290,Ryan Parker,5,4,4
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,299,Savannah Hall,5,1,4
Day 8,London Jewellery Viewing Assistant ,London Jewellery Viewing Assistant ,305,Sofia Nunes,4,5,2
Day 8,Operations & Administration Packer ,Operations & Administration Packer ,13,Ana Beatriz Ferreira,5,3,2
Day 8,Operations & Administration Packer ,Operations & Administration Packer ,79,Catarina Silva,5,2,4
Day 8,Operations & Administration Packer ,Operations & Administration Packer ,145,Gonçalo Oliveira,5,1,1
Day 8,Operations & Administration Packer ,Operations & Administration Packer ,201,Lucas Carvalho,5,0,0
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,30,Andréia Santos,5,0,3
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,112,Elijah Campbell,5,1,5
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,119,Eva Nelson,5,5,3
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,136,Francisco Sousa,5,4,4
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,143,Gonçalo Ferreira,4,3,0
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,158,Inês Ribeiro,5,1,5
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,267,Pedro Oliveira,5,4,3
Day 8,Public Relationship Assistant ,Public Relationship Assistant ,286,Rodrigo Oliveira,5,4,3
Day 8,Site Assistant ,Site Assistant ,1,Abigail Perez,5,3,4
Day 8,Site Assistant ,Site Assistant ,8,Alexander Thompson,4,5,2
Day 8,Site Assistant ,Site Assistant ,26,André Fernandes,4,1,2
Day 8,Site Assistant ,Site Assistant ,61,Bruno Almeida,4,2,1
Day 8,Site Assistant ,Site Assistant ,89,David Fernandes,4,5,0
Day 8,Site Assistant ,Site Assistant ,128,Francisca Oliveira,5,4,1
Day 8,Site Assistant ,Site Assistant ,193,Leonor Ribeiro,5,4,3
Day 8,Site Assistant ,Site Assistant ,194,Leonor Sousa,4,1,1
Day 8,Site Assistant ,Site Assistant ,248,Matthew Edwards,5,5,3
Day 8,Site Assistant ,Site Assistant ,315,Tiago Rodrigues,5,3,1
Day 8,Waiting List ,Waiting List,3,Addison Johnson,0,2,3
Day 8,Waiting List ,Waiting List,27,André Luís Silva,0,1,3
Day 8,Waiting List ,Waiting List,29,André Santos,0,3,3
Day 8,Waiting List ,Waiting List,47,Beatriz Oliveira,0,1,4
Day 8,Waiting List ,Waiting List,74,Carolina Pires,0,2,5
Day 8,Waiting List ,Waiting List,87,Daniel Wright,0,0,3
Day 8,Waiting List ,Waiting List,90,David Lopes,0,3,2
Day 8,Waiting List ,Waiting List,106,Duarte Pereira,0,1,3
Day 8,Waiting List ,Waiting List,120,Eva Scott,0,2,0
Day 8,Waiting List ,Waiting List,121,Filipa Carvalho,0,3,2
Day 8,Waiting List ,Waiting List,148,Guilherme Silva,0,3,2
Day 8,Waiting List ,Waiting List,153,Harper Scott,0,2,4
Day 8,Waiting List ,Waiting List,165,Jack Edwards,0,4,1
Day 8,Waiting List ,Waiting List,167,James Lee,0,1,2
Day 8,Waiting List ,Waiting List,179,Joseph Wright,0,2,1
Day 8,Waiting List ,Waiting List,207,Luke Collins,0,2,4
Day 8,Waiting List ,Waiting List,249,Maya Thompson,0,0,4
Day 8,Waiting List ,Waiting List,263,Olivia Smith,0,2,4
Day 8,Waiting List ,Waiting List,265,Pedro Dias,0,3,1
Day 8,Waiting List ,Waiting List,328,William Hernandez,0,3,4
Day 9,Catalogue Desk Assistant ,Catalogue Desk Assistant ,5,Afonso Costa,5,4,1
Day 9,Catalogue Desk Assistant ,Catalogue Desk Assistant ,23,Ana Santos,5,4,4
Day 9,Catalogue Desk Assistant ,Catalogue Desk Assistant ,118,Ethan Jones,5,4,3
Day 9,Catalogue Desk Assistant ,Catalogue Desk Assistant ,233,Mariana Pereira,5,3,3
Day 9,Catalogue Desk Assistant ,Catalogue Desk Assistant ,321,Tomás Oliveira,5,4,5
Day 9,Client Services Assistant ,Client Services Assistant ,43,Bárbara Silva,5,4,4
Day 9,Client Services Assistant ,Client Services Assistant ,176,José Carvalho,5,2,4
Day 9,Client Services Assistant ,Client Services Assistant ,186,Laura Santos,5,4,2
Day 9,Client Services Assistant ,Client Services Assistant ,209,Madalena Lima,5,4,5
Day 9,Client Services Assistant ,Client Services Assistant ,236,Mariana Santos,5,3,0
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,24,Ana Sousa,5,2,1
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,68,Carolina Carvalho,5,2,4
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,70,Carolina Fernandes,5,4,3
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,123,Filipe Carvalho,5,5,0
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,152,Harper Johnson,5,2,2
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,154,Henrique Pereira,5,4,0
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,205,Luís Ferreira,5,5,4
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,245,Matilde Marques,5,1,5
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,276,Rafaela Ferreira,5,2,3
Day 9,Cloak Room Assistant ,Cloak Room Assistant ,280,Rita Fernandes,5,4,4
Day 9,Dept A Assistant ,Assistant ,19,Ana Nunes,4,1,2
Day 9,Dept A Assistant ,Assistant ,34,Aria Wright,4,1,4
Day 9,Dept A Assistant ,Assistant ,83,Christian Collins,5,1,1
Day 9,Dept A Assistant ,Assistant ,110,Eduardo Sousa,5,1,3
Day 9,Dept A Assistant ,Assistant ,147,Grace Turner,5,1,3
Day 9,Dept A Assistant ,Assistant ,191,Leonor Mendes,5,1,4
Day 9,Dept A Assistant ,Assistant ,256,Miguel Pereira,4,3,1
Day 9,Dept A Assistant ,Assistant ,261,Nuno Almeida,4,4,2
Day 9,Dept A Assistant ,Assistant ,274,Rafael Vieira,4,1,3
Day 9,Dept A Assistant ,Assistant ,322,Tomás Rodrigues,4,1,2
Day 9,Dept C Assistant ,Assistant ,94,David Wilson,5,5,3
Day 9,Dept C Assistant ,Assistant ,96,Diana Fernandes,5,3,3
Day 9,Dept C Assistant ,Assistant ,156,Inês Martins,5,2,5
Day 9,Dept C Assistant ,Assistant ,219,Margarida Sousa,5,2,4
Day 9,Dept C Assistant ,Assistant ,279,Rita Carvalho,5,5,3
Day 9,Dept E Assistant ,Assistant ,17,Ana Gonçalves,4,1,1
Day 9,Dept E Assistant ,Assistant ,25,André Castro,4,3,1
Day 9,Dept E Assistant ,Assistant ,49,Beatriz Santos,4,5,2
Day 9,Dept E Assistant ,Assistant ,51,Benjamin Nelson,4,2,1
Day 9,Dept E Assistant ,Assistant ,108,Dylan Hernandez,4,1,0
Day 9,Dept E Assistant ,Assistant ,115,Emily Martin,4,4,2
Day 9,Dept E Assistant ,Assistant ,145,Gonçalo Oliveira,4,1,1
Day 9,Dept E Assistant ,Assistant ,289,Rui Ferreira,4,1,1
Day 9,Dept E Assistant ,Assistant ,303,Simão Fernandes,4,3,4
Day 9,Dept E Assistant ,Assistant ,306,Sofia Ribeiro,4,2,1
Day 9,Dept G Viewing Assistant ,Viewing Assistant ,159,Isaac Jackson,5,3,1
Day 9,Dept G Viewing Assistant ,Viewing Assistant ,185,Lara Silva,5,3,3
Day 9,Dept G Viewing Assistant ,Viewing Assistant ,225,Maria Silva,5,4,2
Day 9,Dept G Viewing Assistant ,Viewing Assistant ,308,Sofia Silva,5,1,4
Day 9,Dept G Viewing Assistant ,Viewing Assistant ,326,Vasco Santos,5,2,4
Day 9,Dept I Viewing Assistant ,Viewing Assistant ,28,André Mendes,5,1,3
Day 9,Dept I Viewing Assistant ,Viewing Assistant ,58,Brooklyn Lee,4,5,2
Day 9,Dept I Viewing Assistant ,Viewing Assistant ,66,Candidate Name,5,4,2
Day 9,Dept I Viewing Assistant ,Viewing Assistant ,132,Francisco Lopes,5,5,5
Day 9,Dept I Viewing Assistant ,Viewing Assistant ,257,Natalie Baker,3,5,4
Day 9,Dept K Packing Assistant ,Packing Assistant ,46,Beatriz Ferreira,5,1,3
Day 9,Dept K Packing Assistant ,Packing Assistant ,59,Bruna Oliveira,5,4,1
Day 9,Dept K Packing Assistant ,Packing Assistant ,73,Carolina Nunes,5,5,3
Day 9,Dept K Packing Assistant ,Packing Assistant ,264,Owen Lee,5,1,3
Day 9,Dept K Packing Assistant ,Packing Assistant ,304,Simão Rodrigues,5,4,1
Day 9,Dept L Viewing Assistant ,Viewing Assistant ,15,Ana Costa,5,2,2
Day 9,Dept L Viewing Assistant ,Viewing Assistant ,109,Eduardo Silva,5,5,3
Day 9,Dept L Viewing Assistant ,Viewing Assistant ,134,Francisco Rodrigues,5,4,5
Day 9,Dept L Viewing Assistant ,Viewing Assistant ,262,Nuno Santos,5,3,2
